0.664243 0.787383 0.787384 -3.29508e-07
0.66644 0.786027 0.786027 -3.31527e-07
0.668638 0.784666 0.784667 -3.3355e-07
0.670836 0.783302 0.783302 -3.35578e-07
0.673034 0.781934 0.781934 -3.3761e-07
0.675231 0.780562 0.780562 -3.39647e-07
0.677429 0.779186 0.779187 -3.41688e-07
0.679627 0.777807 0.777807 -3.43733e-07
0.681824 0.776424 0.776424 -3.45783e-07
0.684022 0.775037 0.775037 -3.47837e-07
0.68622 0.773646 0.773647 -3.49896e-07
0.688418 0.772252 0.772252 -3.51959e-07
0.690615 0.770854 0.770854 -3.54026e-07
0.692813 0.769452 0.769452 -3.56098e-07
0.695011 0.768047 0.768047 -3.58173e-07
0.697208 0.766637 0.766638 -3.60253e-07
0.699406 0.765224 0.765225 -3.62338e-07
0.701604 0.763808 0.763808 -3.64426e-07
0.703801 0.762387 0.762388 -3.66519e-07
0.705999 0.760963 0.760964 -3.68616e-07
0.708197 0.759536 0.759536 -3.70717e-07
0.710395 0.758104 0.758105 -3.72822e-07
0.712592 0.756669 0.75667 -3.74931e-07
0.71479 0.755231 0.755231 -3.77044e-07
0.716988 0.753788 0.753789 -3.79162e-07
0.719185 0.752342 0.752343 -3.81283e-07
0.721383 0.750893 0.750893 -3.83409e-07
0.723581 0.749439 0.74944 -3.85538e-07
0.725779 0.747983 0.747983 -3.87671e-07
0.727976 0.746522 0.746522 -3.89809e-07
0.730174 0.745058 0.745058 -3.9195e-07
0.732372 0.74359 0.743591 -3.94095e-07
0.734569 0.742119 0.742119 -3.96244e-07
0.736767 0.740644 0.740645 -3.98397e-07
0.738965 0.739166 0.739166 -4.00554e-07
0.741162 0.737684 0.737684 -4.02715e-07
0.74336 0.736198 0.736199 -4.04879e-07
0.745558 0.734709 0.73471 -4.07047e-07
0.747756 0.733216 0.733217 -4.09219e-07
0.749953 0.73172 0.731721 -4.11395e-07
0.752151 0.730221 0.730221 -4.13574e-07
0.754349 0.728717 0.728718 -4.15757e-07
0.756546 0.727211 0.727211 -4.17944e-07
0.758744 0.7257 0.725701 -4.20134e-07
0.760942 0.724186 0.724187 -4.22328e-07
0.76314 0.722669 0.72267 -4.24526e-07
0.765337 0.721148 0.721149 -4.26727e-07
0.767535 0.719624 0.719624 -4.28932e-07
0.769733 0.718096 0.718097 -4.3114e-07
0.77193 0.716565 0.716566 -4.33352e-07
0.774128 0.71503 0.715031 -4.35567e-07
0.776326 0.713492 0.713493 -4.37786e-07
0.778523 0.711951 0.711951 -4.40008e-07
0.780721 0.710406 0.710406 -4.42234e-07
0.782919 0.708857 0.708858 -4.44463e-07
0.785117 0.707305 0.707306 -4.46695e-07
0.787314 0.70575 0.705751 -4.48931e-07
0.789512 0.704191 0.704192 -4.5117e-07
0.79171 0.702629 0.70263 -4.53412e-07
0.793907 0.701064 0.701064 -4.55658e-07
0.796105 0.699495 0.699495 -4.57907e-07
0.798303 0.697923 0.697923 -4.60159e-07
0.800501 0.696347 0.696348 -4.62414e-07
0.802698 0.694768 0.694769 -4.64673e-07
0.804896 0.693186 0.693186 -4.66934e-07
0.807094 0.6916 0.691601 -4.69199e-07
0.809291 0.690011 0.690012 -4.71467e-07
0.811489 0.688419 0.688419 -4.73738e-07
0.813687 0.686823 0.686823 -4.76012e-07
0.815884 0.685224 0.685224 -4.78289e-07
0.818082 0.683622 0.683622 -4.8057e-07
0.82028 0.682016 0.682017 -4.82853e-07
0.822478 0.680407 0.680408 -4.85139e-07
0.824675 0.678795 0.678795 -4.87428e-07
0.826873 0.677179 0.67718 -4.8972e-07
0.829071 0.675561 0.675561 -4.92015e-07
0.831268 0.673939 0.673939 -4.94313e-07
0.833466 0.672313 0.672314 -4.96614e-07
0.835664 0.670685 0.670685 -4.98918e-07
0.837862 0.669053 0.669054 -5.01224e-07
0.840059 0.667418 0.667419 -5.03533e-07
0.842257 0.66578 0.66578 -5.05845e-07
0.844455 0.664139 0.664139 -5.0816e-07
0.846652 0.662494 0.662494 -5.10477e-07
0.84885 0.660846 0.660847 -5.12797e-07
0.851048 0.659195 0.659196 -5.1512e-07
0.853245 0.657541 0.657541 -5.17446e-07
0.855443 0.655884 0.655884 -5.19774e-07
0.857641 0.654223 0.654223 -5.22104e-07
0.859839 0.652559 0.65256 -5.24438e-07
0.862036 0.650892 0.650893 -5.26773e-07
0.864234 0.649222 0.649223 -5.29112e-07
0.866432 0.647549 0.64755 -5.31453e-07
0.868629 0.645873 0.645874 -5.33796e-07
0.870827 0.644194 0.644194 -5.36142e-07
0.873025 0.642511 0.642512 -5.3849e-07
0.875223 0.640825 0.640826 -5.4084e-07
0.87742 0.639137 0.639137 -5.43193e-07
0.879618 0.637445 0.637446 -5.45549e-07
0.881816 0.63575 0.635751 -5.47906e-07
0.884013 0.634052 0.634053 -5.50266e-07
0.886211 0.632351 0.632352 -5.52629e-07
0.888409 0.630647 0.630648 -5.54993e-07
0.890606 0.62894 0.628941 -5.5736e-07
0.892804 0.62723 0.62723 -5.59729e-07
0.895002 0.625517 0.625517 -5.621e-07
0.8972 0.623801 0.623801 -5.64473e-07
0.899397 0.622081 0.622082 -5.66849e-07
0.901595 0.620359 0.62036 -5.69226e-07
0.903793 0.618634 0.618635 -5.71606e-07
0.90599 0.616906 0.616906 -5.73987e-07
0.908188 0.615175 0.615175 -5.76371e-07
0.910386 0.61344 0.613441 -5.78757e-07
0.912584 0.611703 0.611704 -5.81145e-07
0.914781 0.609963 0.609964 -5.83534e-07
0.916979 0.60822 0.608221 -5.85926e-07
0.919177 0.606474 0.606475 -5.88319e-07
0.921374 0.604726 0.604726 -5.90715e-07
0.923572 0.602974 0.602974 -5.93112e-07
0.92577 0.601219 0.60122 -5.95511e-07
0.927967 0.599461 0.599462 -5.97912e-07
0.930165 0.597701 0.597702 -6.00315e-07
0.932363 0.595938 0.595938 -6.02719e-07
0.934561 0.594171 0.594172 -6.05125e-07
0.936758 0.592402 0.592403 -6.07533e-07
0.938956 0.59063 0.590631 -6.09943e-07
0.941154 0.588855 0.588856 -6.12354e-07
0.943351 0.587078 0.587078 -6.14767e-07
0.945549 0.585297 0.585298 -6.17181e-07
0.947747 0.583514 0.583514 -6.19597e-07
0.949945 0.581728 0.581728 -6.22015e-07
0.952142 0.579939 0.579939 -6.24434e-07
0.95434 0.578147 0.578147 -6.26855e-07
0.956538 0.576352 0.576353 -6.29277e-07
0.958735 0.574555 0.574555 -6.317e-07
0.960933 0.572755 0.572755 -6.34125e-07
0.963131 0.570952 0.570952 -6.36552e-07
0.965329 0.569146 0.569147 -6.38979e-07
0.967526 0.567338 0.567338 -6.41409e-07
0.969724 0.565527 0.565527 -6.43839e-07
0.971922 0.563713 0.563713 -6.46271e-07
0.974119 0.561896 0.561897 -6.48704e-07
0.976317 0.560077 0.560077 -6.51138e-07
0.978515 0.558255 0.558255 -6.53573e-07
0.980712 0.55643 0.556431 -6.5601e-07
0.98291 0.554603 0.554603 -6.58448e-07
0.985108 0.552773 0.552773 -6.60887e-07
0.987306 0.55094 0.55094 -6.63327e-07
0.989503 0.549104 0.549105 -6.65768e-07
0.991701 0.547266 0.547267 -6.6821e-07
0.993899 0.545426 0.545426 -6.70654e-07
0.996096 0.543582 0.543583 -6.73098e-07
0.998294 0.541736 0.541737 -6.75543e-07
1.00049 0.539888 0.539888 -6.7799e-07
1.00269 0.538037 0.538037 -6.80437e-07
1.00489 0.536183 0.536183 -6.82885e-07
1.00708 0.534326 0.534327 -6.85334e-07
1.00928 0.532467 0.532468 -6.87784e-07
1.01148 0.530606 0.530607 -6.90234e-07
1.01368 0.528742 0.528742 -6.92686e-07
1.01588 0.526875 0.526876 -6.95138e-07
1.01807 0.525006 0.525007 -6.97591e-07
1.02027 0.523134 0.523135 -7.00045e-07
1.02247 0.52126 0.521261 -7.02499e-07
1.02467 0.519383 0.519384 -7.04954e-07
1.02686 0.517504 0.517505 -7.0741e-07
1.02906 0.515622 0.515623 -7.09866e-07
1.03126 0.513738 0.513739 -7.12323e-07
1.03346 0.511851 0.511852 -7.14781e-07
1.03566 0.509962 0.509963 -7.17239e-07
1.03785 0.50807 0.508071 -7.19697e-07
1.04005 0.506176 0.506177 -7.22157e-07
1.04225 0.504279 0.50428 -7.24616e-07
1.04445 0.50238 0.502381 -7.27076e-07
1.04664 0.500479 0.50048 -7.29536e-07
1.04884 0.498575 0.498576 -7.31997e-07
1.05104 0.496669 0.496669 -7.34458e-07
1.05324 0.49476 0.494761 -7.3692e-07
1.05543 0.492849 0.49285 -7.39381e-07
1.05763 0.490936 0.490936 -7.41843e-07
1.05983 0.48902 0.48902 -7.44305e-07
1.06203 0.487102 0.487102 -7.46768e-07
1.06423 0.485181 0.485182 -7.4923e-07
1.06642 0.483258 0.483259 -7.51693e-07
1.06862 0.481333 0.481334 -7.54156e-07
1.07082 0.479405 0.479406 -7.56619e-07
1.07302 0.477476 0.477476 -7.59082e-07
1.07521 0.475543 0.475544 -7.61546e-07
1.07741 0.473609 0.47361 -7.64009e-07
1.07961 0.471672 0.471673 -7.66472e-07
1.08181 0.469733 0.469734 -7.68935e-07
1.084 0.467792 0.467793 -7.71398e-07
1.0862 0.465848 0.465849 -7.73861e-07
1.0884 0.463903 0.463903 -7.76324e-07
1.0906 0.461955 0.461955 -7.78787e-07
1.0928 0.460004 0.460005 -7.8125e-07
1.09499 0.458052 0.458053 -7.83712e-07
1.09719 0.456097 0.456098 -7.86175e-07
1.09939 0.45414 0.454141 -7.88637e-07
1.10159 0.452181 0.452182 -7.91098e-07
1.10378 0.45022 0.450221 -7.9356e-07
1.10598 0.448256 0.448257 -7.96021e-07
1.10818 0.446291 0.446291 -7.98482e-07
1.11038 0.444323 0.444324 -8.00942e-07
1.11257 0.442353 0.442354 -8.03402e-07
1.11477 0.440381 0.440382 -8.05862e-07
1.11697 0.438407 0.438408 -8.08321e-07
1.11917 0.43643 0.436431 -8.1078e-07
1.12137 0.434452 0.434453 -8.13238e-07
1.12356 0.432472 0.432472 -8.15696e-07
1.12576 0.430489 0.43049 -8.18153e-07
